customer_id,Age,Gender,Category,Location,Season,Purchase Amount (USD),Previous Purchases,Review Rating,has_review,Subscription Status,is_subscriber,Discount Applied,discount_used,Payment Method,Shipping Type,Frequency of Purchases,frequency_score,engagement_score,loyalty_A,value_score,loyalty_B,discount_dependency_flag,satisfied_flag
533,26,Male,Clothing,Texas,Winter,76,35,4.1,1,Yes,1,Yes,1,Bank Transfer,Express,Every 3 Months,3,0.6,Medium Engagement,0.6969387755102041,High Value,1,1
534,57,Male,Footwear,North Carolina,Spring,60,17,4.5,1,Yes,1,Yes,1,Debit Card,Next Day Air,Weekly,7,1.0,High Engagement,0.41326530612244894,Mid Value,1,1
535,65,Male,Accessories,Florida,Fall,72,4,4.5,1,Yes,1,Yes,1,PayPal,Next Day Air,Quarterly,3,0.6,Medium Engagement,0.3556122448979592,Low Value,1,1
536,56,Male,Clothing,West Virginia,Spring,45,24,3.2,1,Yes,1,Yes,1,Bank Transfer,Free Shipping,Weekly,7,1.0,High Engagement,0.39094387755102045,Low Value,1,0
537,44,Male,Outerwear,Illinois,Fall,84,16,4.4,1,Yes,1,Yes,1,Debit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.5530612244897959,Mid Value,1,1
538,50,Male,Clothing,Virginia,Summer,49,14,3.0,1,Yes,1,Yes,1,Debit Card,Store Pickup,Annually,1,0.4,Medium Engagement,0.3139030612244898,Low Value,1,0
539,27,Male,Clothing,Virginia,Spring,22,43,3.2,1,Yes,1,Yes,1,Cash,Free Shipping,Weekly,7,1.0,High Engagement,0.44107142857142856,Mid Value,1,0
540,49,Male,Outerwear,Wyoming,Winter,48,49,4.0,1,Yes,1,Yes,1,Debit Card,Store Pickup,Weekly,7,1.0,High Engagement,0.6647959183673469,High Value,1,1
541,49,Male,Clothing,South Carolina,Spring,37,33,3.1,1,Yes,1,Yes,1,Cash,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.43278061224489794,Mid Value,1,0
542,52,Male,Outerwear,Connecticut,Fall,27,45,2.8,1,Yes,1,Yes,1,Cash,Next Day Air,Bi-Weekly,6,0.9,High Engagement,0.4927295918367347,Mid Value,1,0
543,27,Male,Footwear,Illinois,Spring,79,35,4.6,1,Yes,1,Yes,1,Cash,Next Day Air,Bi-Weekly,6,0.9,High Engagement,0.7156887755102042,High Value,1,1
544,53,Male,Clothing,Alabama,Spring,98,11,4.3,1,Yes,1,Yes,1,Credit Card,Express,Monthly,4,0.7,High Engagement,0.5895408163265305,High Value,1,1
545,34,Male,Footwear,Washington,Summer,64,30,3.3,1,Yes,1,Yes,1,Bank Transfer,Standard,Every 3 Months,3,0.6,Medium Engagement,0.5709183673469388,Mid Value,1,0
546,33,Male,Outerwear,Alabama,Summer,32,48,3.5,1,Yes,1,Yes,1,Debit Card,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.5545918367346938,Mid Value,1,0
547,62,Male,Clothing,New Mexico,Winter,74,45,3.4,1,Yes,1,Yes,1,Venmo,Free Shipping,Bi-Weekly,6,0.9,High Engagement,0.7864795918367347,High Value,1,0
548,38,Male,Outerwear,Nevada,Winter,50,26,2.8,1,Yes,1,Yes,1,Venmo,Free Shipping,Weekly,7,1.0,High Engagement,0.44260204081632654,Mid Value,1,0
549,36,Male,Accessories,Nebraska,Winter,64,41,4.6,1,Yes,1,Yes,1,Debit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.6831632653061225,High Value,1,1
550,31,Male,Accessories,Arizona,Fall,29,37,3.6,1,Yes,1,Yes,1,Venmo,Express,Bi-Weekly,6,0.9,High Engagement,0.42359693877551025,Mid Value,1,0
551,62,Male,Accessories,Georgia,Summer,62,12,3.3,1,Yes,1,Yes,1,PayPal,Store Pickup,Weekly,7,1.0,High Engagement,0.3747448979591837,Low Value,1,0
552,29,Male,Outerwear,Idaho,Fall,78,27,3.1,1,Yes,1,Yes,1,Cash,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.6278061224489796,High Value,1,0
553,24,Male,Clothing,Missouri,Fall,94,18,3.5,1,Yes,1,Yes,1,Bank Transfer,Express,Weekly,7,1.0,High Engagement,0.635969387755102,High Value,1,0
554,63,Male,Accessories,Florida,Winter,59,15,3.2,1,Yes,1,Yes,1,Credit Card,Express,Quarterly,3,0.6,Medium Engagement,0.3866071428571428,Low Value,1,0
555,56,Male,Footwear,Minnesota,Summer,47,34,3.0,1,Yes,1,Yes,1,Bank Transfer,Express,Weekly,7,1.0,High Engagement,0.505484693877551,Mid Value,1,0
556,63,Male,Accessories,Maine,Fall,57,37,4.8,1,Yes,1,Yes,1,Venmo,Express,Annually,1,0.4,Medium Engagement,0.5985969387755102,High Value,1,1
557,40,Male,Outerwear,Montana,Winter,90,21,5.0,1,Yes,1,Yes,1,Cash,Store Pickup,Fortnightly,5,0.8,High Engagement,0.6415816326530612,High Value,1,1
558,18,Male,Clothing,Alaska,Spring,60,31,2.9,1,Yes,1,Yes,1,Debit Card,Free Shipping,Weekly,7,1.0,High Engagement,0.5561224489795918,Mid Value,1,0
559,50,Male,Footwear,Iowa,Fall,77,43,3.2,1,Yes,1,Yes,1,Debit Card,Express,Every 3 Months,3,0.6,Medium Engagement,0.7848214285714286,High Value,1,0
560,66,Male,Accessories,Arizona,Fall,41,22,2.9,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Monthly,4,0.7,High Engagement,0.3455357142857143,Low Value,1,0
561,25,Male,Accessories,Louisiana,Fall,48,12,3.8,0,Yes,1,Yes,1,Debit Card,Free Shipping,Annually,1,0.4,Medium Engagement,0.2872448979591837,Low Value,1,0
562,65,Male,Outerwear,Alabama,Fall,65,25,2.6,1,Yes,1,Yes,1,PayPal,Next Day Air,Fortnightly,5,0.8,High Engagement,0.5261479591836735,Mid Value,1,0
563,53,Male,Clothing,Missouri,Summer,62,40,3.5,1,Yes,1,Yes,1,Debit Card,Standard,Annually,1,0.4,Medium Engagement,0.6604591836734695,High Value,1,0
564,61,Male,Footwear,Idaho,Fall,99,16,4.4,1,Yes,1,Yes,1,Debit Card,Standard,Quarterly,3,0.6,Medium Engagement,0.6468112244897959,High Value,1,1
565,67,Male,Clothing,Florida,Winter,58,30,3.4,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Weekly,7,1.0,High Engagement,0.5334183673469388,Mid Value,1,0
566,59,Male,Accessories,Idaho,Fall,43,10,4.2,1,Yes,1,Yes,1,Venmo,Store Pickup,Weekly,7,1.0,High Engagement,0.23558673469387753,Low Value,1,1
567,55,Male,Footwear,Alabama,Spring,93,1,3.6,1,Yes,1,Yes,1,Debit Card,Store Pickup,Fortnightly,5,0.8,High Engagement,0.45625,Mid Value,1,0
568,21,Male,Clothing,New Hampshire,Winter,50,24,3.0,1,Yes,1,Yes,1,Venmo,Next Day Air,Fortnightly,5,0.8,High Engagement,0.42219387755102045,Mid Value,1,0
569,44,Male,Clothing,Utah,Summer,88,36,4.0,1,Yes,1,Yes,1,PayPal,Free Shipping,Monthly,4,0.7,High Engagement,0.7821428571428571,High Value,1,1
570,65,Male,Clothing,Alabama,Fall,33,46,4.4,1,Yes,1,Yes,1,Credit Card,Express,Every 3 Months,3,0.6,Medium Engagement,0.5404336734693878,Mid Value,1,1
571,65,Male,Clothing,Iowa,Fall,99,20,4.1,1,Yes,1,Yes,1,Cash,Standard,Annually,1,0.4,Medium Engagement,0.6876275510204082,High Value,1,1
572,54,Male,Outerwear,Kentucky,Spring,76,37,3.6,1,Yes,1,Yes,1,Venmo,Free Shipping,Weekly,7,1.0,High Engagement,0.7173469387755103,High Value,1,0
573,56,Male,Accessories,South Carolina,Summer,97,26,4.6,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Annually,1,0.4,Medium Engagement,0.7363520408163265,High Value,1,1
574,58,Male,Clothing,California,Summer,68,23,3.2,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.5244897959183673,Mid Value,1,0
575,54,Male,Footwear,Maine,Fall,79,20,4.8,1,Yes,1,Yes,1,Bank Transfer,Free Shipping,Bi-Weekly,6,0.9,High Engagement,0.5626275510204082,Mid Value,1,1
576,58,Male,Clothing,Nebraska,Fall,86,38,4.8,1,Yes,1,Yes,1,PayPal,Express,Monthly,4,0.7,High Engagement,0.7900510204081632,High Value,1,1
577,48,Male,Accessories,Washington,Winter,68,5,5.0,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.3408163265306122,Low Value,1,1
578,19,Male,Clothing,Alabama,Fall,52,41,3.7,1,Yes,1,Yes,1,Venmo,Store Pickup,Annually,1,0.4,Medium Engagement,0.6081632653061224,High Value,1,0
579,69,Male,Footwear,Maine,Fall,90,22,4.6,1,Yes,1,Yes,1,Credit Card,Next Day Air,Fortnightly,5,0.8,High Engagement,0.6517857142857143,High Value,1,1
580,58,Male,Footwear,California,Winter,41,48,3.7,1,Yes,1,Yes,1,Credit Card,Free Shipping,Annually,1,0.4,Medium Engagement,0.6108418367346938,High Value,1,0
581,49,Male,Clothing,Iowa,Spring,80,10,4.1,1,Yes,1,Yes,1,PayPal,Free Shipping,Weekly,7,1.0,High Engagement,0.46683673469387754,Mid Value,1,1
582,32,Male,Clothing,Iowa,Winter,100,12,2.7,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.6122448979591837,High Value,1,0
583,40,Male,Outerwear,Colorado,Spring,77,2,4.9,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Quarterly,3,0.6,Medium Engagement,0.3664540816326531,Low Value,1,1
584,25,Male,Clothing,California,Spring,78,38,4.0,1,Yes,1,Yes,1,PayPal,Store Pickup,Monthly,4,0.7,High Engagement,0.7400510204081632,High Value,1,1
585,70,Male,Clothing,Indiana,Spring,94,20,4.7,1,Yes,1,Yes,1,Debit Card,Free Shipping,Monthly,4,0.7,High Engagement,0.6563775510204082,High Value,1,1
586,69,Male,Clothing,South Carolina,Fall,23,5,2.8,1,Yes,1,Yes,1,Cash,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.05956632653061224,Low Value,1,0
587,45,Male,Clothing,Wisconsin,Winter,20,9,4.9,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.08163265306122448,Low Value,1,1
588,29,Male,Clothing,Washington,Fall,86,48,4.2,1,Yes,1,Yes,1,Debit Card,Express,Every 3 Months,3,0.6,Medium Engagement,0.8920918367346938,High Value,1,1
589,47,Male,Footwear,South Dakota,Fall,60,9,3.0,1,Yes,1,Yes,1,Debit Card,Standard,Quarterly,3,0.6,Medium Engagement,0.33163265306122447,Low Value,1,0
590,28,Male,Clothing,Minnesota,Fall,70,40,3.4,1,Yes,1,Yes,1,PayPal,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.7104591836734694,High Value,1,0
591,64,Male,Accessories,Alaska,Fall,39,30,4.6,1,Yes,1,Yes,1,Venmo,Standard,Fortnightly,5,0.8,High Engagement,0.4146683673469388,Mid Value,1,1
592,47,Male,Accessories,Kentucky,Fall,37,6,4.2,1,Yes,1,Yes,1,Debit Card,Store Pickup,Bi-Weekly,6,0.9,High Engagement,0.15727040816326532,Low Value,1,1
593,60,Male,Footwear,North Dakota,Fall,29,42,3.2,1,Yes,1,Yes,1,Venmo,Free Shipping,Every 3 Months,3,0.6,Medium Engagement,0.47461734693877555,Mid Value,1,0
594,67,Male,Outerwear,Alaska,Winter,35,9,4.4,1,Yes,1,Yes,1,PayPal,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.17538265306122447,Low Value,1,1
595,35,Male,Clothing,Oklahoma,Winter,83,6,2.5,1,Yes,1,Yes,1,Debit Card,Next Day Air,Monthly,4,0.7,High Engagement,0.4447704081632653,Mid Value,1,0
596,30,Male,Footwear,Delaware,Summer,77,47,3.6,1,Yes,1,Yes,1,PayPal,Next Day Air,Quarterly,3,0.6,Medium Engagement,0.8256377551020408,High Value,1,0
597,23,Male,Footwear,Montana,Summer,37,36,4.5,1,Yes,1,Yes,1,Venmo,Store Pickup,Annually,1,0.4,Medium Engagement,0.46339285714285716,Mid Value,1,1
598,70,Male,Accessories,Alaska,Summer,69,19,3.4,1,Yes,1,Yes,1,Bank Transfer,Standard,Fortnightly,5,0.8,High Engagement,0.4899234693877551,Mid Value,1,0
599,21,Male,Clothing,California,Winter,66,30,3.2,1,Yes,1,Yes,1,Cash,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.5834183673469387,Mid Value,1,0
600,51,Male,Footwear,Massachusetts,Spring,26,27,4.2,1,Yes,1,Yes,1,Debit Card,Standard,Every 3 Months,3,0.6,Medium Engagement,0.3028061224489796,Low Value,1,1
601,22,Male,Accessories,South Carolina,Spring,63,25,5.0,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Monthly,4,0.7,High Engagement,0.5136479591836735,Mid Value,1,1
602,32,Male,Accessories,West Virginia,Summer,38,5,4.7,1,Yes,1,Yes,1,Cash,Store Pickup,Fortnightly,5,0.8,High Engagement,0.15331632653061225,Low Value,1,1
603,37,Male,Footwear,Oregon,Summer,58,10,4.2,1,Yes,1,Yes,1,Cash,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.32933673469387753,Low Value,1,1
604,31,Male,Accessories,Massachusetts,Winter,46,26,3.4,1,Yes,1,Yes,1,PayPal,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.41760204081632657,Mid Value,1,0
605,44,Male,Accessories,West Virginia,Fall,92,11,4.4,1,Yes,1,Yes,1,Credit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.5520408163265307,Mid Value,1,1
606,40,Male,Accessories,California,Winter,32,17,4.2,1,Yes,1,Yes,1,Bank Transfer,Standard,Weekly,7,1.0,High Engagement,0.23826530612244895,Low Value,1,1
607,27,Male,Accessories,Colorado,Spring,90,44,4.5,1,Yes,1,Yes,1,PayPal,Standard,Monthly,4,0.7,High Engagement,0.8762755102040816,High Value,1,1
608,47,Male,Clothing,Indiana,Fall,23,44,2.8,1,Yes,1,Yes,1,Cash,Next Day Air,Monthly,4,0.7,High Engagement,0.4575255102040816,Mid Value,1,0
609,41,Male,Accessories,Delaware,Fall,25,21,3.3,1,Yes,1,Yes,1,Venmo,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.23533163265306123,Low Value,1,0
610,51,Male,Clothing,Ohio,Fall,54,49,4.6,1,Yes,1,Yes,1,Credit Card,Next Day Air,Fortnightly,5,0.8,High Engagement,0.702295918367347,High Value,1,1
611,53,Male,Clothing,Oklahoma,Summer,72,27,2.5,1,Yes,1,Yes,1,Bank Transfer,Free Shipping,Every 3 Months,3,0.6,Medium Engagement,0.5903061224489796,High Value,1,0
612,43,Male,Accessories,California,Winter,33,19,4.7,1,Yes,1,Yes,1,Cash,Store Pickup,Monthly,4,0.7,High Engagement,0.26492346938775513,Low Value,1,1
613,67,Male,Accessories,New Hampshire,Fall,43,33,4.6,1,Yes,1,Yes,1,Credit Card,Express,Quarterly,3,0.6,Medium Engagement,0.4702806122448979,Mid Value,1,1
614,61,Male,Outerwear,Pennsylvania,Fall,51,46,2.6,1,Yes,1,Yes,1,Cash,Standard,Bi-Weekly,6,0.9,High Engagement,0.6529336734693878,High Value,1,0
615,68,Male,Accessories,Idaho,Winter,85,21,4.0,1,Yes,1,Yes,1,Credit Card,Standard,Bi-Weekly,6,0.9,High Engagement,0.6103316326530612,High Value,1,1
616,67,Male,Footwear,Maryland,Summer,100,23,2.6,1,Yes,1,Yes,1,Venmo,Next Day Air,Annually,1,0.4,Medium Engagement,0.7244897959183674,High Value,1,0
617,29,Male,Accessories,Pennsylvania,Spring,72,38,4.6,1,Yes,1,Yes,1,Credit Card,Free Shipping,Every 3 Months,3,0.6,Medium Engagement,0.7025510204081633,High Value,1,1
618,50,Male,Accessories,Colorado,Fall,57,2,2.6,1,Yes,1,Yes,1,Bank Transfer,Standard,Quarterly,3,0.6,Medium Engagement,0.24145408163265308,Low Value,1,0
619,61,Male,Outerwear,Indiana,Spring,94,21,4.0,1,Yes,1,Yes,1,Debit Card,Express,Bi-Weekly,6,0.9,High Engagement,0.6665816326530613,High Value,1,1
620,19,Male,Accessories,Nebraska,Summer,34,1,4.6,1,Yes,1,Yes,1,Debit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.0875,Low Value,1,1
621,33,Male,Accessories,Rhode Island,Fall,89,10,3.7,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.5230867346938776,Mid Value,1,0
622,51,Male,Accessories,Kansas,Fall,27,45,4.4,1,Yes,1,Yes,1,Credit Card,Store Pickup,Weekly,7,1.0,High Engagement,0.4927295918367347,Mid Value,1,1
623,69,Male,Clothing,Georgia,Spring,63,44,4.0,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Fortnightly,5,0.8,High Engagement,0.7075255102040816,High Value,1,1
624,19,Male,Footwear,Nevada,Fall,70,48,4.7,1,Yes,1,Yes,1,PayPal,Standard,Bi-Weekly,6,0.9,High Engagement,0.7920918367346939,High Value,1,1
625,55,Male,Clothing,South Carolina,Fall,87,21,3.4,1,Yes,1,Yes,1,PayPal,Express,Annually,1,0.4,Medium Engagement,0.6228316326530612,High Value,1,0
626,49,Male,Accessories,Delaware,Fall,79,1,4.0,1,Yes,1,Yes,1,Venmo,Next Day Air,Weekly,7,1.0,High Engagement,0.36875,Low Value,1,1
627,31,Male,Accessories,New Hampshire,Spring,79,10,3.9,1,Yes,1,Yes,1,Venmo,Standard,Annually,1,0.4,Medium Engagement,0.46058673469387756,Mid Value,1,0
628,42,Male,Footwear,Oregon,Winter,44,24,4.1,1,Yes,1,Yes,1,PayPal,Express,Monthly,4,0.7,High Engagement,0.3846938775510204,Low Value,1,1
629,69,Male,Clothing,Massachusetts,Fall,85,29,3.8,0,Yes,1,Yes,1,Credit Card,2-Day Shipping,Monthly,4,0.7,High Engagement,0.6919642857142857,High Value,1,0
630,26,Male,Footwear,Vermont,Spring,90,11,4.7,1,Yes,1,Yes,1,Debit Card,Standard,Annually,1,0.4,Medium Engagement,0.5395408163265306,Mid Value,1,1
631,41,Male,Accessories,Mississippi,Fall,94,33,4.3,1,Yes,1,Yes,1,Debit Card,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.789030612244898,High Value,1,1
632,55,Male,Footwear,Washington,Summer,68,27,4.1,1,Yes,1,Yes,1,Cash,Store Pickup,Fortnightly,5,0.8,High Engagement,0.5653061224489796,Mid Value,1,1
633,35,Male,Accessories,Wyoming,Winter,51,19,3.9,1,Yes,1,Yes,1,Venmo,Next Day Air,Fortnightly,5,0.8,High Engagement,0.3774234693877551,Low Value,1,0
634,66,Male,Footwear,Minnesota,Spring,33,50,2.9,1,Yes,1,Yes,1,Debit Card,Express,Quarterly,3,0.6,Medium Engagement,0.58125,Mid Value,1,0
635,36,Male,Footwear,Ohio,Summer,60,46,3.9,1,Yes,1,Yes,1,PayPal,Standard,Weekly,7,1.0,High Engagement,0.7091836734693877,High Value,1,0
636,27,Male,Clothing,South Carolina,Fall,59,28,4.3,1,Yes,1,Yes,1,Cash,2-Day Shipping,Quarterly,3,0.6,Medium Engagement,0.5192602040816326,Mid Value,1,1
637,41,Male,Accessories,Wisconsin,Summer,30,14,2.8,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.1951530612244898,Low Value,1,0
638,21,Male,Clothing,Tennessee,Winter,20,46,3.4,1,Yes,1,Yes,1,Cash,2-Day Shipping,Fortnightly,5,0.8,High Engagement,0.45918367346938777,Mid Value,1,0
639,53,Male,Footwear,Maryland,Summer,20,41,2.7,1,Yes,1,Yes,1,PayPal,Express,Monthly,4,0.7,High Engagement,0.40816326530612246,Mid Value,1,0
640,54,Male,Clothing,Mississippi,Spring,24,50,4.0,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.525,Mid Value,1,1
641,53,Male,Clothing,Minnesota,Summer,88,28,4.4,1,Yes,1,Yes,1,Debit Card,Store Pickup,Fortnightly,5,0.8,High Engagement,0.7005102040816327,High Value,1,1
642,47,Male,Clothing,Alaska,Winter,78,23,3.9,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.5869897959183673,Mid Value,1,0
643,64,Male,Clothing,Arkansas,Spring,25,14,2.8,1,Yes,1,Yes,1,Debit Card,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.1639030612244898,Low Value,1,0
644,18,Male,Clothing,Oregon,Winter,57,10,3.2,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Every 3 Months,3,0.6,Medium Engagement,0.32308673469387755,Low Value,1,0
645,68,Male,Accessories,Louisiana,Summer,93,37,4.3,1,Yes,1,Yes,1,Cash,Next Day Air,Weekly,7,1.0,High Engagement,0.8235969387755102,High Value,1,1
646,62,Male,Clothing,Oklahoma,Summer,42,15,4.2,1,Yes,1,Yes,1,Venmo,Express,Bi-Weekly,6,0.9,High Engagement,0.28035714285714286,Low Value,1,1
647,51,Male,Footwear,Indiana,Spring,54,19,4.9,1,Yes,1,Yes,1,Venmo,Standard,Bi-Weekly,6,0.9,High Engagement,0.3961734693877551,Low Value,1,1
648,54,Male,Clothing,Mississippi,Summer,70,23,3.7,1,Yes,1,Yes,1,Credit Card,Express,Fortnightly,5,0.8,High Engagement,0.5369897959183674,Mid Value,1,0
649,22,Male,Clothing,Michigan,Winter,31,35,4.1,1,Yes,1,Yes,1,Credit Card,Store Pickup,Weekly,7,1.0,High Engagement,0.4156887755102041,Mid Value,1,1
650,53,Male,Clothing,Delaware,Spring,93,33,4.2,1,Yes,1,Yes,1,PayPal,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.7827806122448979,High Value,1,1
651,34,Male,Accessories,Florida,Spring,40,12,3.9,1,Yes,1,Yes,1,Bank Transfer,Next Day Air,Annually,1,0.4,Medium Engagement,0.2372448979591837,Low Value,1,0
652,32,Male,Accessories,Arkansas,Summer,32,41,2.9,1,Yes,1,Yes,1,Venmo,Next Day Air,Fortnightly,5,0.8,High Engagement,0.48316326530612247,Mid Value,1,0
653,64,Male,Accessories,Minnesota,Winter,27,27,3.1,1,Yes,1,Yes,1,Venmo,Free Shipping,Weekly,7,1.0,High Engagement,0.3090561224489796,Low Value,1,0
654,20,Male,Accessories,North Dakota,Winter,68,45,3.6,1,Yes,1,Yes,1,Cash,2-Day Shipping,Fortnightly,5,0.8,High Engagement,0.7489795918367347,High Value,1,0
655,24,Male,Accessories,California,Summer,59,23,4.4,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.46823979591836734,Mid Value,1,1
656,20,Male,Accessories,Mississippi,Fall,36,19,3.1,1,Yes,1,Yes,1,Venmo,Free Shipping,Monthly,4,0.7,High Engagement,0.2836734693877551,Low Value,1,0
657,42,Male,Clothing,Pennsylvania,Summer,23,6,3.9,1,Yes,1,Yes,1,PayPal,Standard,Quarterly,3,0.6,Medium Engagement,0.06977040816326531,Low Value,1,0
658,48,Male,Outerwear,Arizona,Winter,80,6,4.3,1,Yes,1,Yes,1,PayPal,Free Shipping,Quarterly,3,0.6,Medium Engagement,0.4260204081632653,Mid Value,1,1
659,62,Male,Accessories,Louisiana,Fall,37,20,4.9,1,Yes,1,Yes,1,Venmo,Store Pickup,Weekly,7,1.0,High Engagement,0.30012755102040817,Low Value,1,1
660,62,Male,Clothing,Virginia,Spring,52,8,3.6,1,Yes,1,Yes,1,Cash,2-Day Shipping,Weekly,7,1.0,High Engagement,0.27142857142857146,Low Value,1,0
661,50,Male,Outerwear,Montana,Fall,79,39,5.0,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Quarterly,3,0.6,Medium Engagement,0.7565051020408163,High Value,1,1
662,57,Male,Clothing,Iowa,Fall,68,39,4.1,1,Yes,1,Yes,1,Credit Card,Store Pickup,Quarterly,3,0.6,Medium Engagement,0.6877551020408164,High Value,1,1
663,24,Male,Accessories,Illinois,Fall,98,39,2.8,1,Yes,1,Yes,1,Venmo,Express,Bi-Weekly,6,0.9,High Engagement,0.8752551020408164,High Value,1,0
664,59,Male,Clothing,Alaska,Fall,83,23,4.7,1,Yes,1,Yes,1,Credit Card,Express,Monthly,4,0.7,High Engagement,0.6182397959183673,High Value,1,1
665,63,Male,Clothing,Colorado,Winter,83,41,4.4,1,Yes,1,Yes,1,PayPal,Express,Bi-Weekly,6,0.9,High Engagement,0.8019132653061225,High Value,1,1
666,41,Male,Clothing,New Mexico,Spring,55,50,4.9,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.71875,High Value,1,1
667,35,Male,Clothing,Colorado,Winter,26,30,3.1,1,Yes,1,Yes,1,Debit Card,Free Shipping,Quarterly,3,0.6,Medium Engagement,0.33341836734693875,Low Value,1,0
668,34,Male,Accessories,Arizona,Winter,76,32,2.6,1,Yes,1,Yes,1,Bank Transfer,Standard,Quarterly,3,0.6,Medium Engagement,0.6663265306122449,High Value,1,0
669,49,Male,Clothing,Hawaii,Fall,85,35,2.9,1,Yes,1,Yes,1,Bank Transfer,Express,Monthly,4,0.7,High Engagement,0.753188775510204,High Value,1,0
670,43,Male,Outerwear,Illinois,Spring,89,45,3.3,1,Yes,1,Yes,1,Venmo,Free Shipping,Bi-Weekly,6,0.9,High Engagement,0.8802295918367347,High Value,1,0
671,63,Male,Clothing,Louisiana,Spring,41,37,4.8,1,Yes,1,Yes,1,Cash,Next Day Air,Bi-Weekly,6,0.9,High Engagement,0.49859693877551026,Mid Value,1,1
672,38,Male,Outerwear,Iowa,Winter,30,45,4.7,1,Yes,1,Yes,1,Cash,Express,Weekly,7,1.0,High Engagement,0.5114795918367347,Mid Value,1,1
673,59,Male,Clothing,Washington,Winter,53,29,3.3,1,Yes,1,Yes,1,Cash,2-Day Shipping,Quarterly,3,0.6,Medium Engagement,0.4919642857142857,Mid Value,1,0
674,35,Male,Clothing,Oklahoma,Spring,66,27,4.2,1,Yes,1,Yes,1,Venmo,Free Shipping,Bi-Weekly,6,0.9,High Engagement,0.5528061224489795,Mid Value,1,1
675,48,Male,Accessories,Washington,Winter,33,36,4.7,1,Yes,1,Yes,1,Bank Transfer,Store Pickup,Annually,1,0.4,Medium Engagement,0.43839285714285714,Mid Value,1,1
676,64,Male,Accessories,Arkansas,Spring,86,9,2.6,1,Yes,1,Yes,1,Cash,2-Day Shipping,Annually,1,0.4,Medium Engagement,0.49413265306122445,Mid Value,1,0
677,28,Male,Clothing,Connecticut,Winter,60,38,2.9,1,Yes,1,Yes,1,Venmo,2-Day Shipping,Bi-Weekly,6,0.9,High Engagement,0.6275510204081632,High Value,1,0
678,60,Male,Clothing,Washington,Summer,62,41,2.7,1,Yes,1,Yes,1,PayPal,Express,Annually,1,0.4,Medium Engagement,0.6706632653061224,High Value,1,0
679,27,Male,Clothing,Maine,Fall,74,25,3.3,1,Yes,1,Yes,1,Debit Card,Store Pickup,Every 3 Months,3,0.6,Medium Engagement,0.5823979591836734,Mid Value,1,0
680,56,Male,Footwear,Michigan,Fall,95,37,3.4,1,Yes,1,Yes,1,Venmo,Express,Fortnightly,5,0.8,High Engagement,0.8360969387755102,High Value,1,0
681,58,Male,Footwear,Tennessee,Spring,25,3,4.2,1,Yes,1,Yes,1,PayPal,Express,Annually,1,0.4,Medium Engagement,0.05165816326530612,Low Value,1,1
682,30,Male,Clothing,Louisiana,Winter,59,24,3.8,1,Yes,1,Yes,1,Credit Card,2-Day Shipping,Every 3 Months,3,0.6,Medium Engagement,0.4784438775510204,Mid Value,1,0
